基站编码,LAC,CI
"HUBSC98HWE_HUB0220市区城南水闸",16977.000000,31215.000000
"HUBSC96HWE_HUB1090南浔中江印染",16978.000000,8861.000000
"HUBSC99HWE_HUB0078吴兴白雀渔山村",16976.000000,8527.000000
"HUBSC102HWE_HUB0135吴兴妙西红山岭",16991.000000,8285.000000
"HUBSC98HWE_HUB0421吴兴西南开发区中科英华",16977.000000,35636.000000
"HUBSC97HWE_HUB3033德清雷甸",16992.000000,11202.000000
"HUBSC94HWE_HUSFD2150E",16981.000000,43814.000000
"HUBSC100HWE_HUSFB4208A",16990.000000,35384.000000
"HUBSC99HWE_HUB0309吴兴织里漾西邮电所",16976.000000,35395.000000
"HUBSC96HWE_HUB1059南浔南林",16978.000000,8361.000000
"HUBSC95HWE_HUB4264安吉南北庄大观桥",16990.000000,43894.000000
"HUBSC98HWE_HUD0250市区中心医院新大楼1800",16977.000000,43415.000000
"HUBSC99HWE_HUB0270吴兴织里环桥",16976.000000,31457.000000
"HUBSC99HWE_HUB0107吴兴道场千亩山",16976.000000,12345.000000
"HUBSC99HWE_HUB0108吴兴道场钱山漾农场",16976.000000,8033.000000
"HUBSC102HWE_HUB0110吴兴道场双塘",16991.000000,8957.000000
"HUBSC102HWE_HUB0445吴兴东林新开元码头",16991.000000,43670.000000
"HUBSC96HWE_HUB1030南浔练市车塔",16978.000000,11141.000000
"HUBSC99HWE_HUB0255吴兴大家乐服装厂",16976.000000,31379.000000
"HUBSC99HWE_HUB0256吴兴织里东桥",16976.000000,31384.000000
"HUBSC102HWE_HUB0206吴兴白雀法华寺",16991.000000,31100.000000
"HUBSC99HWE_HUB0243吴兴环渚丁家港",16976.000000,31364.000000
"HUBSC97HWE_HUB3002德清城关城北",16992.000000,10595.000000
"HUBSC97HWE_HUB3003德清城关城东",16992.000000,10081.000000
"HUBSC97HWE_HUB3003德清城关城东",16992.000000,10083.000000
"HUBSC102HWE_HUB0120吴兴东林锦山",16991.000000,9202.000000
"HUBSC95HWE_HUSFB4178A",16990.000000,32806.000000
"HUBSC96HWE_HUB1053南浔菱湖制丝二厂",16978.000000,10353.000000
"HUBSC98HWE_HUB0040市区汽车东站",16977.000000,9569.000000
"HUBSC99HWE_HUB0262吴兴织里旧馆朱家潭",16976.000000,31414.000000
"HUBSC98HWE_HUB0214市区湖州大厦",16977.000000,31179.000000
"HUBSC98HWE_HUB0209市区残联大楼",16977.000000,31104.000000
"HUBSC102HWE_HUB0097吴兴埭溪上沈",16991.000000,31701.000000
"HUBSC102HWE_HUB0097吴兴埭溪上沈",16991.000000,31702.000000
"HUBSC96HWE_HUB1014南浔和孚",16978.000000,8355.000000
"HUBSC102HWE_HUB0244吴兴西南开发区盛湾",16991.000000,31273.000000
"HUBSC98HWE_HUB0246吴兴美欣达工业园",16977.000000,31279.000000
"HUBSC102HWE_HUB0419吴兴杨家埠力威机械GT",16991.000000,35629.000000
"HUBSC96HWE_HUB1068南浔石淙大树兜",16978.000000,10243.000000
"HUBSC97HWE_HUB3017德清公安局",16992.000000,8492.000000
"HUBSC99HWE_HUB0066吴兴八里店小山村",16976.000000,9313.000000
"HUBSC102HWE_HUB0121吴兴东林七八湾",16991.000000,10113.000000
"HUBSC102HWE_HUB0122吴兴东林泉益",16991.000000,8696.000000
"HUBSC95HWE_HUSFB4178A",16990.000000,32894.000000
"HUBSC101HWE_HUSFB2085B",16981.000000,35501.000000
"HUBSC102HWE_HUB0074吴兴白雀垄山",16991.000000,9778.000000
"HUBSC94HWE_HUB2162长兴雉城西峰坝",16981.000000,33416.000000
"HUBSC94HWE_HUB2163长兴雉城家宝电子",16981.000000,33423.000000
"HUBSC101HWE_HUB2164长兴水口徐旺",16981.000000,33427.000000
"HUBSC98HWE_HUSFB0412A",16977.000000,43701.000000
"HUBSC98HWE_HUSFD0314A",16977.000000,43603.000000
"HUBSC96HWE_HUSFB1155A",16978.000000,35232.000000
"HUBSC96HWE_HUB1057南浔马腰",16978.000000,8514.000000
"HUBSC94HWE_HUB2061长兴虹星桥河桥",16981.000000,8055.000000
"HUBSC94HWE_HUB2169长兴金陵高级中学",16981.000000,33522.000000
"HUBSC101HWE_HUB2172长兴泗安白莲村委",16981.000000,11799.000000
"HUBSC94HWE_HUB2150长兴水木花都",16981.000000,33380.000000
"HUBSC99HWE_HUSFD0449A",16976.000000,43694.000000
"HUBSC99HWE_HUSFD0449A",16976.000000,43699.000000
"HUBSC97HWE_HUB3027德清雷甸解放",16992.000000,12328.000000
"HUBSC99HWE_HUSFB0283B",16976.000000,31512.000000
"HUBSC102HWE_HUB0324吴兴杨家埠污水泵站",16991.000000,31867.000000
"HUBSC102HWE_HUB0328吴兴东林东方村",16991.000000,43407.000000
"HUBSC99HWE_HUB1024南浔旧馆载旺",16976.000000,8713.000000
"HUBSC98HWE_HUB0402市区创祁模具",16977.000000,35437.000000
"HUBSC96HWE_HUB1066南浔善琏含山",16978.000000,8242.000000
"HUBSC96HWE_HUB1068南浔石淙大树兜",16978.000000,10242.000000
"HUBSC102HWE_HUB0080吴兴杨家埠纽店桥",16991.000000,8868.000000
"HUBSC96HWE_HUB1045南浔菱湖南鱼鳌",16978.000000,12240.000000
"HUBSC96HWE_HUB1045南浔菱湖南鱼鳌",16978.000000,12241.000000
"HUBSC96HWE_HUB1047南浔菱湖皮机厂",16978.000000,10337.000000
"HUBSC96HWE_HUB1048南浔千金",16978.000000,8611.000000
"HUBSC99HWE_HUB0181吴兴织里河西",16976.000000,8260.000000
"HUBSC102HWE_HUB0285吴兴杭宁高速鹿山收费站",16991.000000,31712.000000
"HUBSC102HWE_HUB0162吴兴杨家埠金洲钢铁厂",16991.000000,12231.000000
"HUBSC96HWE_HUSFB1063A",16978.000000,35235.000000
"HUBSC99HWE_HUB0336吴兴环渚申苏浙皖收费站",16976.000000,35168.000000
"HUBSC99HWE_HUB0343吴兴环渚龙溪",16976.000000,31261.000000
"HUBSC96HWE_HUB1029南浔练市蔡家桥",16978.000000,8505.000000
"HUBSC102HWE_HUB0248吴兴杨家埠凡漾湖",16991.000000,31285.000000
"HUBSC99HWE_HUB0254吴兴织里城管停车场",16976.000000,31371.000000
"HUBSC96HWE_HUB1035南浔练市花林",16978.000000,8497.000000
"HUBSC96HWE_HUB1040南浔练市中心村",16978.000000,8475.000000
"HUBSC99HWE_HUB0263吴兴织里吊田圩",16976.000000,31417.000000
"HUBSC98HWE_HUB0047市区吴兴法院大楼",16977.000000,8029.000000
"HUBSC99HWE_HUB0172吴兴织里漾西",16976.000000,8705.000000
"HUBSC102HWE_HUB0093吴兴埭溪茅坞",16991.000000,31008.000000
"HUBSC98HWE_HUB0046市区天煌大酒店",16977.000000,9169.000000
"HUBSC99HWE_HUB0003吴兴太湖山庄",16976.000000,8339.000000
"HUBSC102HWE_HUB0005市区西南工业园区",16991.000000,8281.000000
"HUBSC94HWE_HUB2079长兴吕山",16981.000000,9347.000000
"HUBSC102HWE_HUB0236吴兴东林开发区",16991.000000,31344.000000
"HUBSC96HWE_HUB1100南浔开发区新元泰",16978.000000,35027.000000
"HUBSC99HWE_HUB0075吴兴白雀莫家埭",16976.000000,8948.000000
"HUBSC94HWE_HUB2091长兴雉城长桥",16981.000000,11506.000000
"HUBSC101HWE_HUB2093长兴雉城环桥",16981.000000,8646.000000
"HUBSC94HWE_HUB2146长兴开发区范家桥",16981.000000,33363.000000
"HUBSC101HWE_HUB2149长兴林城阳光山",16981.000000,33371.000000
"HUBSC102HWE_HUB0111吴兴道场",16991.000000,8307.000000
"HUBSC98HWE_HUB0277市区夏威夷舞厅",16977.000000,31486.000000
"HUBSC102HWE_HUB0082吴兴杨家埠弁南",16991.000000,8321.000000
"HUBSC102HWE_HUB0082吴兴杨家埠弁南",16991.000000,8323.000000
"HUBSC99HWE_HUB0107吴兴道场千亩山",16976.000000,12343.000000
"HUBSC98HWE_HUB0212市区枫丹白露",16977.000000,31166.000000
"HUBSC96HWE_HUB1015南浔和睦兜葡萄园",16978.000000,8009.000000
"HUBSC96HWE_HUB1016南浔横街辑里",16978.000000,12118.000000
"HUBSC99HWE_HUB0242吴兴行政中心",16976.000000,31359.000000
"HUBSC97HWE_HUB3018德清供销物资大楼",16992.000000,9281.000000
"HUBSC99HWE_HUB0017市区大东吴大楼",16976.000000,8457.000000
"HUBSC96HWE_HUB1059南浔南林",16978.000000,8360.000000
"HUBSC96HWE_HUB1060南浔南星木业",16978.000000,9794.000000
"HUBSC96HWE_HUB1061南浔千金朝阳",16978.000000,11126.000000
"HUBSC98HWE_HUSFD0002A",16977.000000,31534.000000
"HUBSC98HWE_HUSFD0222M",16977.000000,43778.000000
"HUBSC101HWE_HUB2121长兴煤山",16981.000000,33048.000000
"HUBSC101HWE_HUB2122长兴水口顾渚山风景区",16981.000000,33035.000000
"HUBSC101HWE_HUB2123长兴水口徽州庄",16981.000000,33057.000000
"HUBSC94HWE_HUB2061长兴虹星桥河桥",16981.000000,8056.000000
"HUBSC97HWE_HUB3026德清雷甸光辉",16992.000000,12332.000000
"HUBSC97HWE_HUB3033德清雷甸",16992.000000,11201.000000
"HUBSC94HWE_HUSFB2001C",16981.000000,33565.000000
"HUBSC94HWE_HUSFB2005A",16981.000000,33439.000000
"HUBSC94HWE_HUSFD2150E",16981.000000,43649.000000
"HUBSC94HWE_HUSFD2161A",16981.000000,43785.000000
"HUBSC94HWE_HUSFD2175K",16981.000000,43805.000000
"HUBSC96HWE_HUB1059南浔南林",16978.000000,8359.000000
"HUBSC97HWE_HUB3025德清新安勾里",16992.000000,9250.000000
"HUBSC102HWE_HUSFB0297A",16991.000000,31558.000000
"HUBSC99HWE_HUB0070吴兴八里店紫金桥",16976.000000,11062.000000
"HUBSC99HWE_HUB0071吴兴环渚大钱",16976.000000,10416.000000
"HUBSC102HWE_HUB0124吴兴东林水南",16991.000000,11134.000000
"HUBSC102HWE_HUB0125吴兴东林星华",16991.000000,9267.000000
"HUBSC99HWE_HUSFD0258B",16976.000000,43595.000000
"HUBSC94HWE_HUB2208长兴海信惠而浦",16981.000000,33617.000000
"HUBSC97HWE_HUB3021德清华盛达公司",16992.000000,9986.000000
"HUBSC97HWE_HUB3023德清雷甸北坝",16992.000000,12368.000000
"HUBSC99HWE_HUSFB0268A",16976.000000,31747.000000
"HUBSC101HWE_HUB2173长兴三里亭泗安小学",16981.000000,11798.000000
"HUBSC101HWE_HUB2133长兴泗安仙山风景区",16981.000000,33017.000000
"HUBSC102HWE_HUD0416市区博物馆1800",16991.000000,35592.000000
"HUBSC98HWE_HUD0422吴兴环渚金龙家苑1800",16977.000000,35642.000000
"HUBSC99HWE_HUD0405吴兴白雀俞家田1800",16976.000000,35458.000000
"HUBSC98HWE_HUD0406市区中医院1800",16977.000000,35460.000000
"HUBSC98HWE_HUD0410市区浅水湾1800",16977.000000,35536.000000
"HUBSC97HWE_HUSFD3068B",16992.000000,43899.000000
"HUBSC102HWE_HUB0124吴兴东林水南",16991.000000,11133.000000
"HUBSC102HWE_HUB0235吴兴东林保丰村委",16991.000000,31342.000000
"HUBSC102HWE_HUB0236吴兴东林开发区",16991.000000,31346.000000
"HUBSC95HWE_HUSFD4201B",16990.000000,43895.000000
"HUBSC101HWE_HUB2094长兴林城",16981.000000,11379.000000
"HUBSC97HWE_HUB3001德清安泰服饰",16992.000000,8584.000000
"HUBSC98HWE_HUSFD0045C",16977.000000,35482.000000
"HUBSC97HWE_HUSFB3105D",16992.000000,43977.000000
"HUBSC96HWE_HUB1094南浔和孚南庄兜",16978.000000,12325.000000
"HUBSC98HWE_HUB0008市区震远同大楼",16977.000000,9089.000000
"HUBSC96HWE_HUB1088南浔瑶田",16978.000000,9697.000000
"HUBSC102HWE_HUB0090吴兴埭溪官泽",16991.000000,12235.000000
"HUBSC102HWE_HUB0104吴兴道场菰城",16991.000000,12248.000000
"HUBSC102HWE_HUB0131吴兴鹿山林场",16991.000000,10465.000000
"HUBSC102HWE_HUB0420吴兴杨家埠硅砖厂",16991.000000,35633.000000
"HUBSC96HWE_HUB1076南浔双林岂山圩",16978.000000,12097.000000
"HUBSC96HWE_HUB1077南浔双林信用社",16978.000000,9874.000000
"HUBSC94HWE_HUB2226长兴雉城王浜头",16981.000000,35625.000000
"HUBSC102HWE_HUB0237吴兴东林直头港",16991.000000,31348.000000
"HUBSC94HWE_HUB2089长兴雉城白莲桥",16981.000000,8988.000000
"HUBSC94HWE_HUB2092长兴洪桥古龙",16981.000000,12134.000000
"HUBSC97HWE_HUB3040德清洛舍章家桥",16992.000000,8929.000000
"HUBSC97HWE_HUB3043德清莫干山雷达连",16992.000000,34045.000000
"HUBSC97HWE_HUSFB3105C",16992.000000,43582.000000
"HUBSC101HWE_HUB2164长兴水口徐旺",16981.000000,33429.000000
"HUBSC96HWE_HUSFD1058B",16978.000000,43606.000000
"HUBSC101HWE_HUB2129长兴泗安林场",16981.000000,33175.000000
"HUBSC98HWE_HUSFD0280A",16977.000000,35543.000000
"HUBSC98HWE_HUSFD0293A",16977.000000,31764.000000
"HUBSC98HWE_HUSFD0293A",16977.000000,31869.000000
"HUBSC98HWE_HUD0332市区日丽风和1800",16977.000000,31774.000000
"HUBSC94HWE_HUB2155长兴吴山乡红山村吴山边",16981.000000,33388.000000
"HUBSC101HWE_HUB2140长兴雉城三新",16981.000000,33185.000000
"HUBSC94HWE_HUB2142长兴缤纷时代娱乐城",16981.000000,33329.000000
"HUBSC102HWE_HUB0148吴兴妙西王村",16991.000000,12348.000000
"HUBSC102HWE_HUB0248吴兴杨家埠凡漾湖",16991.000000,31284.000000
"HUBSC99HWE_HUB0201吴兴织里镇北",16976.000000,9714.000000
"HUBSC99HWE_HUB0204吴兴织里秦家港",16976.000000,8390.000000
"HUBSC99HWE_HUB0343吴兴环渚龙溪",16976.000000,31260.000000
"HUBSC96HWE_HUB1026南浔巨人集团",16978.000000,9649.000000
"HUBSC98HWE_HUB0251市区意泰工业园",16977.000000,31295.000000
"HUBSC99HWE_HUB0253吴兴织里桃寺塔",16976.000000,31370.000000
"HUBSC99HWE_HUB0254吴兴织里城管停车场",16976.000000,31372.000000
"HUBSC97HWE_HUB3034德清洛舍东衡",16992.000000,8420.000000
"HUBSC97HWE_HUB3038德清洛舍砂村",16992.000000,8320.000000
"HUBSC99HWE_HUB0470吴兴八里店三角塘",16976.000000,43923.000000
"HUBSC98HWE_HUB0022市区航管处",16977.000000,9058.000000
"HUBSC98HWE_HUB0022市区航管处",16977.000000,9059.000000
"HUBSC102HWE_HUB0083吴兴埭溪白泥山",16991.000000,12066.000000
"HUBSC102HWE_HUB0086吴兴埭溪大王山",16991.000000,11063.000000
"HUBSC102HWE_HUB0087吴兴埭溪东红",16991.000000,8884.000000
"HUBSC99HWE_HUB0261吴兴织里精茵园林",16976.000000,31409.000000
"HUBSC96HWE_HUB1029南浔练市蔡家桥",16978.000000,8507.000000
"HUBSC102HWE_HUB0207吴兴西南开发区东烁服饰",16991.000000,31046.000000
"HUBSC102HWE_HUB0095吴兴埭溪山背",16991.000000,31020.000000
"HUBSC102HWE_HUB0096吴兴埭溪上方",16991.000000,31022.000000
"HUBSC96HWE_HUB1014南浔和孚",16978.000000,8354.000000
"HUBSC96HWE_HUB1015南浔和睦兜葡萄园",16978.000000,8010.000000
"HUBSC102HWE_HUB0417吴兴妙西杨介田GT",16991.000000,31862.000000
"HUBSC98HWE_HUB0016市区城建处",16977.000000,8194.000000
"HUBSC102HWE_HUB0118吴兴东林东华",16991.000000,8535.000000
"HUBSC100HWE_HUSFB4086A",16990.000000,32900.000000
"HUBSC101HWE_HUB2228长兴夹浦长平杨家村GT",16981.000000,43609.000000
"HUBSC94HWE_HUB2242长兴李家巷章浜",16981.000000,43945.000000
"HUBSC98HWE_HUSFB0213A",16977.000000,31505.000000
"HUBSC98HWE_HUSFD0046A",16977.000000,31568.000000
"HUBSC102HWE_HUSFD0072A",16991.000000,43959.000000
"HUBSC97HWE_HUB3029德清雷甸双溪",16992.000000,8924.000000
"HUBSC99HWE_HUB0069吴兴八里店诸墓",16976.000000,9218.000000
"HUBSC101HWE_HUB2084长兴泗安五里塘",16981.000000,8967.000000
"HUBSC94HWE_HUB2086长兴吴山横涧",16981.000000,8059.000000
"HUBSC99HWE_HUSFB0180B",16976.000000,35156.000000
"HUBSC98HWE_HUSFD0027C",16977.000000,43936.000000
"HUBSC97HWE_HUB3024德清雷甸北洋墩",16992.000000,10035.000000
"HUBSC97HWE_HUSFB3084A",16992.000000,34277.000000
"HUBSC98HWE_HUSFD0272B",16977.000000,43826.000000
"HUBSC98HWE_HUSFD0314A",16977.000000,43599.000000
"HUBSC102HWE_HUSFB0222E",16991.000000,31553.000000
"HUBSC102HWE_HUSFB0222F",16991.000000,31791.000000
"HUBSC94HWE_HUB2065长兴虹星桥周村",16981.000000,12373.000000
"HUBSC94HWE_HUB2067长兴李家巷鲍家村",16981.000000,12381.000000
"HUBSC101HWE_HUB2177长兴泗安禧祉西庄",16981.000000,33537.000000
"HUBSC101HWE_HUB2183长兴泗安八斗山",16981.000000,32830.000000
"HUBSC94HWE_HUSFD2071A",16981.000000,33470.000000
"HUBSC97HWE_HUSFD3068B",16992.000000,43964.000000
"HUBSC94HWE_HUSFB2051A",16981.000000,33526.000000
"HUBSC96HWE_HUSFB1114A",16978.000000,35222.000000
"HUBSC97HWE_HUSFB3021A",16992.000000,34327.000000
"HUBSC94HWE_HUB2090长兴雉城包桥",16981.000000,10482.000000
"HUBSC94HWE_HUB2091长兴雉城长桥",16981.000000,11507.000000
"HUBSC101HWE_HUB2094长兴林城",16981.000000,11377.000000
"HUBSC97HWE_HUB3002德清城关城北",16992.000000,10593.000000
"HUBSC101HWE_HUB2149长兴林城阳光山",16981.000000,33370.000000
"HUBSC98HWE_HUSFB0388A",16977.000000,31562.000000
"HUBSC97HWE_HUB3035德清钟管澉山",16992.000000,11121.000000
"HUBSC99HWE_HUB1025南浔旧馆",16976.000000,8546.000000
"HUBSC99HWE_HUB0194吴兴织里水泵房",16976.000000,8947.000000
"HUBSC102HWE_HUB0271吴兴杨家埠汇晶化工",16991.000000,31307.000000
"HUBSC98HWE_HUB0020市区富城商楼",16977.000000,8758.000000
"HUBSC98HWE_HUB0023市区核262所",16977.000000,8770.000000
"HUBSC96HWE_HUB1030南浔练市车塔",16978.000000,11142.000000
"HUBSC96HWE_HUB1031南浔练市东方耀业制衣",16978.000000,8500.000000
"HUBSC102HWE_HUB0235吴兴东林保丰村委",16991.000000,31341.000000
"HUBSC96HWE_HUB1016南浔横街辑里",16978.000000,12116.000000
"HUBSC98HWE_HUB0246吴兴美欣达工业园",16977.000000,31278.000000
"HUBSC102HWE_HUB0411吴兴杭宁埭溪休息区",16991.000000,35557.000000
"HUBSC96HWE_HUB1070南浔双林东双林",16978.000000,8680.000000
"HUBSC96HWE_HUB1071南浔双林箍桶兜",16978.000000,9587.000000
"HUBSC96HWE_HUB1072南浔双林后坝",16978.000000,8613.000000
"HUBSC96HWE_HUSFB1112A",16978.000000,43687.000000
"HUBSC94HWE_HUSFD2019C",16981.000000,43897.000000
"HUBSC97HWE_HUB3016德清千秋街网通机房",16992.000000,10017.000000
"HUBSC97HWE_HUB3003德清城关城东",16992.000000,10082.000000
"HUBSC97HWE_HUB3033德清雷甸",16992.000000,11203.000000
"HUBSC94HWE_HUB2072长兴虹星桥白水",16981.000000,8415.000000
"HUBSC99HWE_HUB0240吴兴环渚二建房拆公司",16976.000000,31358.000000
"HUBSC96HWE_HUB1063南浔区委北大院",16978.000000,8853.000000
"HUBSC99HWE_HUB0326吴兴织里乔娄施家坝",16976.000000,31829.000000
"HUBSC96HWE_HUB1020南浔敬老院",16978.000000,8936.000000
"HUBSC99HWE_HUB1022南浔旧馆三田漾",16976.000000,8495.000000
"HUBSC98HWE_HUB0402市区创祁模具",16977.000000,35436.000000
"HUBSC99HWE_HUB0404吴兴织里珍贝",16976.000000,35455.000000
"HUBSC99HWE_HUB0197吴兴织里先锋毛皮",16976.000000,9731.000000
"HUBSC99HWE_HUB0198吴兴织里银湖宾馆",16976.000000,8210.000000
"HUBSC96HWE_HUB1065南浔石淙银桥坝",16978.000000,11127.000000
"HUBSC98HWE_HUB0050市区信息工程学院",16977.000000,8447.000000
"HUBSC99HWE_HUB0180吴兴织里辅料市场",16976.000000,8427.000000
"HUBSC98HWE_HUB0034市区精亮模具厂",16977.000000,9154.000000
"HUBSC99HWE_HUB0323吴兴环渚二轻机械厂",16976.000000,31389.000000
"HUBSC99HWE_HUB0200吴兴织里轧村",16976.000000,8531.000000
"HUBSC102HWE_HUB0340吴兴鹿山林场南",16991.000000,43836.000000
"HUBSC99HWE_HUB0253吴兴织里桃寺塔",16976.000000,31369.000000
"HUBSC96HWE_HUB1038南浔练市凯丽大酒店",16978.000000,8259.000000
"HUBSC96HWE_HUB1040南浔练市中心村",16978.000000,8476.000000
"HUBSC96HWE_HUB1041南浔练市朱家埭",16978.000000,11112.000000
"HUBSC98HWE_HUB0046市区天煌大酒店",16977.000000,9171.000000
"HUBSC102HWE_HUB0094吴兴东林青山",16991.000000,9393.000000
"HUBSC102HWE_HUB0042市区仁皇山庄小区",16991.000000,10866.000000
"HUBSC96HWE_HUB1003南浔和孚王家兜",16978.000000,12313.000000
"HUBSC96HWE_HUB1005南浔东迁东上林",16978.000000,8933.000000
"HUBSC102HWE_HUB0005市区西南工业园区",16991.000000,8279.000000
"HUBSC94HWE_HUB2079长兴吕山",16981.000000,9345.000000
"HUBSC97HWE_HUB3005德清城关恒星",16992.000000,10210.000000
"HUBSC97HWE_HUB3006德清城关金鹅山",16992.000000,12212.000000
"HUBSC94HWE_HUB2097长兴雉城沉渎港",16981.000000,12115.000000
"HUBSC97HWE_HUB3007德清城关联盟",16992.000000,10195.000000
"HUBSC99HWE_HUB0230吴兴八里店啄木鸟集团",16976.000000,31257.000000
"HUBSC102HWE_HUB0231吴兴埭溪中学",16991.000000,31336.000000
"HUBSC99HWE_HUB0233吴兴八里店尹家圩",16976.000000,31264.000000
"HUBSC94HWE_HUSFD2150E",16981.000000,43816.000000
"HUBSC95HWE_HUSFB4222A",16990.000000,32868.000000
"HUBSC102HWE_HUB0318吴兴帽子山隧道口",16991.000000,31845.000000
"HUBSC96HWE_HUB1055南浔马腰马嘶",16978.000000,12179.000000
"HUBSC101HWE_HUB2123长兴水口徽州庄",16981.000000,33059.000000
"HUBSC101HWE_HUB2126长兴水口",16981.000000,33131.000000
"HUBSC94HWE_HUB2058长兴洪桥",16981.000000,11411.000000
"HUBSC94HWE_HUB2063长兴虹星桥午山",16981.000000,8406.000000
"HUBSC94HWE_HUB2064长兴虹星桥",16981.000000,11313.000000
"HUBSC94HWE_HUB2169长兴金陵高级中学",16981.000000,33521.000000
"HUBSC94HWE_HUB2170长兴雉城沉渎港荷花浜",16981.000000,33023.000000
"HUBSC101HWE_HUB2172长兴泗安白莲村委",16981.000000,11800.000000
"HUBSC102HWE_HUSFD0429A",16991.000000,43648.000000
"HUBSC97HWE_HUB3049德清莫干山镇",16992.000000,34015.000000
"HUBSC94HWE_HUB2179长兴雉城兴月洗涤中心",16981.000000,33549.000000
"HUBSC94HWE_HUB2180长兴洪桥金星村",16981.000000,33508.000000
"HUBSC99HWE_HUB0264吴兴教导队经茂驾校",16976.000000,31420.000000
"HUBSC98HWE_HUB0045市区丝绸城",16977.000000,12277.000000
"HUBSC96HWE_HUB1006南浔东迁",16978.000000,8865.000000
"HUBSC98HWE_HUB0007市区邮政局",16977.000000,11713.000000
"HUBSC96HWE_HUB1080南浔双林镇西",16978.000000,9891.000000
"HUBSC99HWE_HUB0069吴兴八里店诸墓",16976.000000,9219.000000
"HUBSC102HWE_HUB0125吴兴东林星华",16991.000000,9266.000000
"HUBSC95HWE_HUSFB4197B",16990.000000,32904.000000
"HUBSC99HWE_HUSFB0202A",16976.000000,31826.000000
"HUBSC98HWE_HUSFD0030A",16977.000000,43903.000000
"HUBSC98HWE_HUSFD0033A",16977.000000,43910.000000
"HUBSC94HWE_HUB2209长兴东宇电器",16981.000000,35404.000000
"HUBSC99HWE_HUB1021吴兴八里店独市",16993.000000,8843.000000
"HUBSC99HWE_HUB0198吴兴织里银湖宾馆",16976.000000,8209.000000
"HUBSC96HWE_HUB1067南浔神通电缆",16978.000000,8025.000000
